descripcion,sku,imagen,latitud,longitud,lugar
"  Seguro que has escuchado hablar de El Castizo y del grupo Grupo Carbón Negro. Tal vez te han contado cómo de sabrosa es su comida, lo selecto de su ambiente o lo bonito que es su local. Nada mejor que descubrir este sitio top con un menú para 2 con esa persona tan especial. Buena comida y mejor compañía en una experiencia que no te puedes perder. ¡Disfruta de tu menú para 2 en El Castizo Velázquez, Madrid!",121754,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/74a9bc84-d5bf-11eb-9522-06551cb39bc6.jpg",40.435362,-3.683504,EL Castizo Velázquez
"  El paraíso para los golosos y amantes del dulce existe, ¡y está en Guilty Cookies! Ven a degustar las cookies americanas que están conquistando el estómago (y el corazón) de todo el que las prueba. Podrás elegir entre sus cookies tradicionales, o las cookie BOMBs®, rellenas de los ingredientes más irresistibles. Recién salidas del horno, dale un gusto a tu paladar con este placer culpable y alegra tus días en Guilty Cookies ¡Disfruta de tu pack de cookies en Guilty Cookies La Latina, Madrid!",122240,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/25cf2c96-6b43-11ed-8f56-428c2222b5da.jpg",40.412581,-3.708504,GUILTY - Cookie Shop La Latina
"  Santita es uno de esos paraísos gastronómicos que, cuando los pruebas, no puedes dejar de ir… Adéntrate en este auténtico restaurante mexicano que homenajea a la cocina de humo: la cocción de los alimentos a base de fuego y carbón. El sabor de sus platos no te dejará indiferente. ¡Disfruta de tu menú italiano en Santita, Madrid!",123185,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/15352078-7bb2-11ed-b2ce-2e7e40b3d569.jpg",40.425265,-3.70056,Santita Fuencarral
"  Flamenco de Leones es un viaje por España a través de lo mejor de nuestra gastronomía y de nuestro arte. La experiencia se compone de 3 fases: un recorrido por las mejores tapas en la taberna flamenca, un restaurante flamenco donde disfrutar de una selección de platos con materias primas de máxima calidad y, por último, un novedoso espectáculo flamenco. Una nueva apuesta que nace de la búsqueda constante por la excelencia, la materia prima de máxima calidad y el deseo de elevar el ‘Made In Spain’ a niveles de alta costura. ¡Consigue tus entradas para Flamenco de Leones &amp; G.H.Mumm, Madrid!",122667,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/71e4038e-747d-11ed-ad55-46f44afe4859.jpg",40.421379,-3.68887,Patio de Leones
"  El Café de la Ópera te propone el mejor plan para disfrutar de la mejor gastronomía castiza en el centro de Madrid. Ven a degustar un completo y exquisito cocido servido en tres vuelcos. Una oportunidad de compartir un momento especial con quien más quieres en un lugar con mucho encanto. ¿Te vienes? ¡Disfruta de tu menú de cocido madrileño junto al Teatro Real en el Café de la Ópera, Madrid!",126973,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/ad8f0c6a-bdc7-11ed-b105-1eccbd74b15e.jpg",40.4187716,-3.7101782,El Café de la Ópera
"  Disfruta de un menú de tapas en la barra baja de BiBo Madrid. Los clásicos de siempre y el postre más dulce por el chef Dani García. Sumérgete en su mundo personal, iluminado con 7.000 bombillas que traen hasta Madrid la luz de la Feria de Málaga. Sus grandes pasiones, la gastronomía y los viajes, se unen en clave deluxe para configurar un espacio que tiene como protagonista el gran globo aerostático obra del interiorista Lázaro Rosa-Violán. Abre tus sentidos y ven dispuest@ a sorprenderte con cada bocado de este sabroso menú de tapeo y cada rincón... de un lugar más que especial. ¡Disfruta de tu menú de tapeo en BiBo Madrid!",115547,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/c7e44854-e745-11ec-bb87-9a4af8c2dcef.jpg",40.435676,-3.6882,BiBo Dani García
"  La Penúltima, en pleno Barrio de Chamberí, es uno de los sitios más top para disfrutar de un delicioso y completo menú de hamburguesa para compartir y de la mejor Cerveza de Bodega de Estrella Galicia Especial y 1906, que viaja directamente desde la fábrica en A Coruña hasta tu copa. ¿Sabes que no hay Penúltima que por bien no venga? ¡Disfruta de tu menú de hamburguesa en La Penúltima, Madrid!",122611,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/7e1323dc-749c-11ed-ba34-aef114688e79.jpg",40.438879,-3.69461,La Penúltima
"  Toy Panda es una fusión de comida asiática y del mundo servida al puro estilo street food. Flipa con sus esponjosos baos y teletransporta tu paladar a un lugar indescriptible. ¡Un  must  en tus planes! ¡Disfruta de tu menú de baos en Toy Panda Malasaña, Madrid!",58579,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/830c6aea-413d-11eb-8b1e-06551cb39bc6.jpg",40.425041,-3.702692,Toy Panda - Malasaña
"  Ir al Restaurante el Recuerdo es lo más parecido a realizar un viaje sensorial delicioso, ¡y sin moverte de Madrid! Su particular estilo lo convierte en un local único que hará que te sientas como en casa. ¡Y qué decir de su comida! Ingredientes de primera, sabores internacionales y un menú repleto de manjares, eso es lo que te espera. ¡Una experiencia diez! ¡Disfruta de tu menú en Restaurante El Recuerdo, Madrid!",111104,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/b435bb0c-9b10-11ec-9273-76532a5f6338.jpg",40.44739,-3.69815,Restaurante El Recuerdo
"  SteakBurger, el paraíso de las hamburguesas gourmet, te espera para que descubras el porqué de su fama. Sus ingredientes naturales, su experiencia gastronómica, su original decoración y la esmerada atención que recibirás harán que sea una experiencia 5 estrellas. ¡Disfruta del intenso sabor de sus hamburguesas! ¡Compra ya tu menú de SteakBurger",59055,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/abced418-8732-11e7-8cd2-067dfd978c4d.png",40.419809,-3.699459,SteakBurger Bar Gran Vía 16
"  Casa Koi es mucho más que un restaurante. Es una fusión de culturas, una celebración de lo mejor de la gastronomía latina y japonesa, que se unen formando una propuesta irresistible. En pleno Barrio de Chamberí, en el corazón de Madrid, te esperan sus deliciosos platos. En esta ocasión, disfrutarás los sabores peruanos tradicionales con influencia asiática. ¡Y cuidado! Por que basta con probar su cocina una vez, ¡para volverte adicto! ¡Disfruta de tu menú degustación de comida peruana en Casa Koi Migrante",115169,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/59af04b6-e004-11ec-8cf5-6a98706012f1.jpg",40.43186472696373,-3.700343329626544,Casa Koi
"  Desde el Barrio de Salamanca, en Mozza Bistró te traen los platos más canallas de la gastronomía mediterránea. Ven a saborear en medio de un ambiente acogedor una propuesta gastronómica con la que te chuparás los dedos. ¿También piensas que siempre es un buen momento para darse un homenaje? ¡Disfruta de tu menú ejecutivo en Mozza Bistró, Madrid!",126276,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/fa373002-b1e6-11ed-b750-b2f251b9a412.jpg",40.4312313,-3.6749687,MOZZA BISTRO
"  A un paso de todo lo que importa y en pleno corazón de Madrid se encuentra Mad Gourmets, el espacio gastronómico de moda en la capital, que comparte edificio con el famoso hotel de lujo Four Seasons en la Galería Canalejas. ¿Quieres descubrir el lugar del que todo el mundo habla? Ven y degusta un delicioso y completo menú. ¡Disfruta de tu Menú del Día del padre en Mad Gourmets Galería Canalejas, Madrid!",127011,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/d86d2cce-be8e-11ed-9dbf-168e6a1a8d75.png",40.417383,-3.700827,Mad Gourmets Galería Canalejas
"  Hamburguesas hay muchas, eso está claro, pero como las de La Puerta Amarilla seguro que no las has probado. Auténtica carne de wagyú a la parrilla, con todo el mimo del mundo para conseguir la textura y el sabor que les ha dado la fama. Ahora te lo ponemos más fácil que nunca con un menú para 2 de primerísima categoría y disponible para recogida Take Away. ¡Que aproveche! ¡Disfruta de tu menú para dos en La Puerta Amarilla, Madrid!  ",61515,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/bd6d5d40-db5d-11e8-a269-067dfd978c4d.jpg",40.411569,-3.6955,La Puerta Amarilla
"  Marieta, del grupo Larrumba, es un lugar de visita obligada para los amantes de la buena gastronomía. Situado en el Paseo de la Castellana, ofrece una cocina de 10, un trato exquisito y un ambiente de lo más top para disfrutar de un menú espectacular. Si pruebas su carta... ¡seguro que repites! ¡Disfruta de tu menú en Marieta, del Grupo Larrumba en Madrid",77507,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/97f9e0df-ad4a-11e9-bf03-06551cb39bc6.jpg",40.433821,-3.6876,Marieta
"  Prepara tu jersey a rayas porque te vas a Italia, ¡o Italia viene a ti! La Pizzería Madrid tiene las pizzas napolitanas de masa ligera y crujiente y las pastas caseras más deliciosas. Te trasladarás directamente al país de la bota a través de sus sabores auténticos y sus riquísimas recetas, elaboradas por sus chefs: Dario Tramontana, maestro pizzero de pizzas napolitanas; Mauricio Giovanini, Chef Estrella Michelin e Inés Matera. ¿Te vienes? ¡Disfruta de tu menú italiano en La Pizzeria Madrid!",97840,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/70184af7-a427-11eb-9520-06551cb39bc6.jpg",40.42181,-3.69559,La Pizzería Madrid
"  La Próxima es un restaurante localizado en el Barrio de Salamanca, con una propuesta gastronómica basada en platos de origen latino-asiático con un toque español. ¿Sabes que no hay próxima que por bien no venga? ¡Disfruta de tu menú picoteo con cervezas o copas en La Próxima de Velázquez, Madrid!",122679,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/f54f1e1a-749c-11ed-a89f-aef114688e79.jpg",40.431769,-3.683846,La Próxima
"  Ir a Habanera es lo más parecido a viajar a La Habana, ¡y sin moverte de Madrid! Su estilo colonial, ambiente e inspiración en la arquitectura cubana lo convierten en un local de lo más exótico. ¡Y qué decir de su comida! Ingredientes de primera, sabores internacionales y un menú repleto de manjares, eso es lo que te espera. ¡Disfruta de tu menú en Habanera, del Grupo Larrumba, en Madrid",69819,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/2e343818-4b03-11e9-b110-067dfd978c4d.jpg",40.426275,-3.691903,Habanera Restaurante
"  El vermut (si es con croquetas, mejor) ¡nos gusta tomarlo al sol! En Ella Sky Bar Madrid piensan como nosotros y han retomado esta costumbre tan castiza en su Sky Bar. Disfruta de este aperitivo mientras contemplas las mejores vistas de Madrid desde uno de los puntos más altos de la Gran Vía, con orientación al Palacio Real y a las cinco torres. Porque salir a tomar el aperitivo es uno de los planes que más pueden gustarnos, ahora podrás hacerlo... ¡con mucha altura! ¡Disfruta de tu menú croquetas y vermut en Ella Sky Bar Madrid!",109274,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/4b563036-9d57-11ed-9541-7e23ed947e63.jpg",40.420579,-3.705179,Ella Sky Bar Madrid
"  Disfruta de una combinación de lujo y tranquilidad durante la experiencia ""Relájese y disfrute"" en el hotel Hospes Puerta de Alcalá. Este elegante hotel de 5 estrellas te invita a disfrutar de un masaje oriental de 30 minutos en el spa Bodyna, que te quitará la tensión y reafirmará tus músculos. También tendrás acceso a las instalaciones de bienestar del spa, donde podrás relajarte en una piscina cubierta con jacuzzi y baño turco. Y para completar esta maravillosa experiencia, puedes quedarte a almorzar o cenar en el restaurante Malvar, con la mejor selección de tapas españolas en un estilo moderno. ¡Disfruta de tu experiencia ""Relájese y disfrute"" en el hotel Hospes Puerta de Alcalá, Madrid!",114470,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/1ebc441c-d204-11ec-b01c-5610df8073bd",40.420798,-3.688323,Hotel Hospes Puerta de Alcalá
"  La Penúltima, en pleno Barrio de Chamberí, es uno de los sitios más top para disfrutar de un delicioso y completo menú a la carta para compartir y de la mejor Cerveza de Bodega de Estrella Galicia Especial y 1906, que viaja directamente desde la fábrica en A Coruña hasta tu copa. ¿Sabes que no hay Penúltima que por bien no venga? ¡Disfruta de tu menú a la carta para dos en La Penúltima, Madrid!",122604,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/ec111656-74a5-11ed-8d98-d640e0e6a0ff.jpg",40.438879,-3.69461,La Penúltima
"  Tapaloguistas es mucho más que un lugar para saborear una deliciosa hamburguesa, es un punto de encuentro perfecto para encontrarte con tus amigos. Ven a su local, ubicado en pleno barrio de Malasaña y rodéate del mejor ambiente con música, bebida y los sabores más deliciosos. ¿Te vienes? ¡Disfruta de tu menú de hamburguesa en Tapaloguistas, Madrid!",124185,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/ff79a120-9108-11ed-90a9-6676dd5df99b.jpg",40.425654,-3.704588,Tapaloguistas
"  Para celebrar su aniversario, Distrito Vegano homenajea sus raíces. Revive los tiempos en los que sus hamburguesas le hicieron famoso con  una súper hamburguesa en pan de brioche con 8 burgers de Hello Plant, ocho lonchas de cheddar vegano, 10 lonchas de bacon vegano, aros de cebolla, vegan mayo y lechuga. Como acompañamiento, 1 kg de patatas fritas y un refresco por persona. ¿Te atreves? ¡Disfruta de tu menú Plant Power Cheese Burger XL en Distrito Vegano, Madrid!",127736,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/996790c8-ca78-11ed-9d2e-f29d86415fe1.jpg",40.413865,-3.705304,Distrito Vegano
